venta,hora_id,cliente_id,empleado_id,tienda_id,promocion_id,precio_de_venta_por_unidad,unidades_vendidas,ganancia_por_unidad
8817,16412,45,27,32,12,0.042,7390022.428571429,0.9607841837144755
8818,16140,42,24,29,11,0.044,1667705.5454545456,0.9999994003737633
8819,15917,48,20,31,1,18.35,8557.861307901907,0.1049601094979325
8820,16667,51,25,30,11,0.057,1527579.947368421,0.9999993453697781
8821,16004,42,22,38,1,16.49,3367.336567616738,0.10494120197999618
8822,17009,41,34,36,11,0.044,1682728.272727273,0.9999994057269874
8823,16250,43,19,29,1,18.28,17753.01066739606,0.10496646275687174
8824,15584,50,28,36,11,0.045,4065856.5555555555,0.9999997540493654
8825,16194,40,22,28,1,18.47,6804.277476989714,0.10495694828100464
8826,16685,51,18,33,11,0.047,3670979.723404255,0.9999997275931563
8827,15935,53,28,39,1,18.4,23162.999456521742,0.10496784379153792
8828,16585,37,27,31,11,0.054,4323862.111111111,0.9999997687252797
8829,16134,62,23,41,1,16.92,19843.018026004727,0.10496708554897942
8830,16258,54,20,40,11,0.047,364415.89361702127,0.9999972558825849
8831,16036,38,26,30,1,18.3,3986.560655737705,0.10494604412694783
8832,16008,50,19,34,11,0.046,3429185.782608696,0.9999997083855867
8833,16021,53,26,41,11,0.051,2610402.9607843137,0.9999996169173822
8834,16420,34,23,27,11,0.051,1841804.9215686275,0.9999994570543339
8835,16341,47,31,32,1,17.71,17435.153020892154,0.10496635495906813
8836,16823,50,19,37,1,16.31,17382.826180257514,0.10496633683509586
8837,15634,34,23,33,11,0.041,5448061.975609756,0.9999998164484905
8838,16229,47,17,33,11,0.048,1103636.4166666667,0.9999990939044916
8839,16299,55,25,42,1,17.47,23727.903548941045,0.1049679516851125
8840,16637,74,24,39,1,16.38,5744.876984126985,0.10495410334535463
8841,16360,37,22,33,11,0.044,2016023.7272727273,0.999999503974092
8842,16252,59,23,27,11,0.055,149928.27272727274,0.9999933301439294
8843,16337,57,22,41,12,0.045,6485659.666666667,0.960784165585692
8844,15623,59,17,33,11,0.044,238819.18181818182,0.9999958127316558
8845,16420,38,35,34,1,15.39,2725.114684860299,0.10493385533905197
8846,16319,59,22,33,11,0.04,318988.5,0.9999968650907478
8847,16493,48,23,35,11,0.06,2562667.666666667,0.9999996097816299
8848,15919,50,27,21,11,0.051,2205912.7647058824,0.9999995466729166
8849,16365,67,27,37,1,18.63,10485.592592592593,0.10496236458491545
8850,16493,57,15,32,1,16.46,7713.073511543135,0.10495876602183775
8851,15691,49,30,41,11,0.051,1589079.4313725492,0.9999993707048369
8852,16407,55,14,25,11,0.044,1114978.2727272727,0.9999991031215366
8853,15386,58,11,32,1,18.1,13479.3,0.10496458801797706
8854,16082,55,16,38,11,0.045,4036089.888888889,0.9999997522354488
8855,16582,56,28,39,11,0.044,692546.4545454546,0.999998556053542
8856,16026,36,26,37,1,16.06,7217.163449564136,0.10495783086611758
8857,16307,50,29,41,1,18.57,3515.8796445880453,0.10494251904410615
8858,16057,52,29,30,1,15.65,24215.272523961663,0.10496804072491256
8859,15942,48,21,36,1,17.7,10282.362429378532,0.10496216671612238
8860,15809,54,26,27,1,18.26,10257.633625410734,0.10496214210462446
8861,16131,52,26,35,1,17.79,3462.17987633502,0.10494205595580479
8862,16525,48,28,45,1,18.0,18010.24861111111,0.10496654721050416
8863,16382,33,20,35,1,15.95,11806.171786833856,0.10496348437701465
8864,16797,46,25,38,11,0.058,3791707.896551724,0.9999997362666041
8865,16655,66,28,31,1,16.21,8179.609500308452,0.10495954226919726
8866,16171,49,32,37,11,0.052,460808.6923076923,0.9999978299020468
8867,15849,44,23,29,1,15.11,8474.519192587692,0.10495998886684758
8868,16145,37,32,24,1,17.62,75.32094211123723,0.10357870783744173
8869,17237,58,21,29,1,15.39,24379.01851851852,0.10496806984147723
8870,15863,37,21,36,11,0.055,378946.45454545453,0.9999973611047471
8871,15914,38,24,33,11,0.055,2824746.4545454546,0.9999996459859262
8872,16769,51,14,26,11,0.047,1928745.680851064,0.999999481528327
8873,16178,36,20,35,1,16.59,19548.509041591322,0.10496700585010137
8874,16685,45,21,22,11,0.048,2278303.0833333335,0.9999995610768351
8875,15706,53,27,31,1,19.94,21943.34679037111,0.10496759190002679
8876,16049,55,27,34,11,0.059,3612407.779661017,0.9999997231763242
8877,17328,45,29,29,1,15.52,10441.737757731958,0.10496232253871614
8878,17135,48,21,35,1,17.76,18043.775056306305,0.10496655804017911
8879,16030,66,35,28,1,16.4,21058.52896341464,0.10496739089913093
8880,16372,37,15,35,12,0.049,5787762.020408163,0.9607841477227572
8881,16072,42,19,36,1,17.22,13803.353658536587,0.1049647708448371
8882,16365,35,25,36,1,15.47,17858.04815772463,0.10496649753557291
8883,15237,53,20,28,11,0.044,3457569.181818182,0.9999997107794675
8884,16151,49,34,37,11,0.06,2949626.0,0.9999996609739675
8885,16450,54,25,35,11,0.042,159393.85714285713,0.999993726232504
8886,16127,52,13,35,11,0.044,4583182.818181818,0.9999997818110166
8887,15821,42,27,29,11,0.045,2561901.0,0.9999996096648543
8888,16541,59,23,32,1,18.81,9681.180223285488,0.10496153275893312
8889,16239,45,20,37,11,0.049,2977745.8979591834,0.9999996641755091
8890,16426,52,19,32,11,0.057,1798746.6140350876,0.9999994440573273
8891,15712,52,23,33,11,0.041,2100244.9024390243,0.9999995238650508
8892,16038,50,31,36,11,0.042,4807774.809523809,0.9999997920035693
8893,16455,50,28,31,1,19.96,19963.05110220441,0.1049671173573423
8894,16380,57,19,36,11,0.054,3085102.8518518517,0.9999996758616979
8895,16267,49,31,32,11,0.058,1144242.3793103448,0.9999991260592878
8896,15470,84,28,44,1,18.68,7412.988758029978,0.10495821508965217
8897,16242,57,26,39,11,0.049,4310133.653061224,0.9999997679886332
8898,16020,61,21,34,11,0.041,1343391.243902439,0.9999992556152166
8899,15524,49,30,39,11,0.059,131611.16949152542,0.9999924018606942
8900,16761,55,32,36,11,0.043,2299373.093023256,0.999999565098851
8901,15416,59,31,37,1,16.85,9556.188724035608,0.10496139093730052
8902,16263,22,31,39,1,16.03,21953.20617592015,0.10496759404847084
8903,16241,44,27,29,12,0.058,4764174.793103448,0.9607841120569209
8904,16126,70,28,33,1,16.28,18866.191953316953,0.10496681164376931
8905,16057,57,26,31,11,0.055,983873.7272727273,0.9999989836094081
8906,15553,59,18,24,1,18.43,4134.340748779165,0.10494698533648136
8907,15747,40,24,36,1,18.19,484.34661902144035,0.10475564582904145
8908,16527,51,25,49,11,0.042,4791822.428571428,0.9999997913111316
8909,16244,25,19,21,11,0.059,2721433.2033898304,0.9999996325465572
8910,16134,53,27,31,1,19.09,7722.039025667889,0.10495878182306294
8911,16731,36,17,29,11,0.053,2319293.452830189,0.9999995688342074
8912,16356,42,21,44,11,0.055,1756028.2727272727,0.9999994305330868
8913,16559,46,22,26,1,16.25,5574.296307692308,0.10495354418795766
8914,16544,44,28,28,11,0.043,2589442.8604651163,0.9999996138165412
8915,16295,41,23,34,1,19.5,23190.255897435898,0.10496784911806127
8916,16493,61,26,33,1,15.75,13373.567301587304,0.10496452644789458
8917,16614,60,22,35,11,0.046,1179957.5217391304,0.9999991525118646
8918,15993,40,23,38,12,0.05,5293627.6,0.9607841322272086
8919,16203,70,26,39,1,16.49,24676.71134020619,0.10496812178601551
8920,14988,73,25,35,11,0.045,2600456.5555555555,0.9999996154521413
8921,16068,36,23,35,11,0.045,3509145.4444444445,0.9999997150303355
8922,16366,61,33,31,11,0.043,2982814.9534883723,0.999999664746216
8923,16081,53,32,32,11,0.056,3465786.714285714,0.999999711465222
8924,15576,53,27,34,1,18.84,15277.726645435245,0.10496550474847564
8925,16272,59,24,41,11,0.053,1143755.716981132,0.9999991256874303
8926,15343,57,22,40,11,0.044,5522398.7272727275,0.9999998189192687
8927,15855,45,21,28,1,17.42,4268.007462686567,0.10494778051906495
8928,15971,59,24,35,11,0.043,5075466.11627907,0.999999802973761
8929,16591,41,25,41,12,0.056,5160035.285714285,0.9607841275282532
8930,15959,51,33,42,1,18.69,8572.497592295345,0.1049601304406604
8931,16531,58,20,34,1,19.66,13029.731688708036,0.10496431931782904
8932,15978,59,17,37,1,18.24,3742.51014254386,0.10494432703564291
8933,15769,44,27,33,11,0.06,1374434.3333333335,0.999999272427954
8934,15533,45,31,38,11,0.05,2553241.0,0.9999996083409283
8935,16289,42,19,26,1,18.72,6614.316506410257,0.10495650521093099
8936,15322,42,31,36,11,0.058,1031880.3103448275,0.9999990308953568
8937,16101,48,26,31,11,0.051,3631912.7647058824,0.9999997246629904
8938,16732,58,27,32,11,0.045,577578.7777777778,0.999998268634447
8939,15914,59,26,37,1,16.51,108.71199273167775,0.10400677499603028
8940,16343,57,32,36,1,19.59,16527.806023481367,0.10496602443167226
8941,16647,53,20,33,1,17.81,11150.894722066256,0.10496296188316834
8942,16355,38,21,31,11,0.06,3020451.0,0.9999996689236144
8943,16521,54,31,19,1,19.69,18204.73717623159,0.1049666094785128
8944,16394,20,29,35,1,16.05,11946.266978193147,0.10496358864643048
8945,16620,53,31,36,1,18.89,20677.9743250397,0.10496729915970386
8946,15793,56,32,28,1,19.87,13764.925012581782,0.1049647496137788
8947,15619,53,28,34,1,18.08,7303.819413716815,0.10495800343278693
8948,15928,52,25,41,1,19.94,11542.563941825476,0.10496328131814252
8949,16172,38,24,29,11,0.045,5112901.0,0.9999998044163186
8950,15421,50,26,26,1,15.21,11556.023339907955,0.10496329191043499
8951,15515,56,27,25,1,16.41,9684.99634369287,0.10496153703130778
8952,16816,50,29,39,1,16.87,10585.15471250741,0.10496245874763035
8953,16094,51,26,34,11,0.042,2213131.9523809524,0.9999995481516595
8954,16242,47,25,31,11,0.045,4192034.3333333335,0.9999997614523354
8955,15731,45,10,31,1,17.57,12177.911496869663,0.10496375579090511
8956,15766,62,21,36,2,16.86,38412.66132858838,0.098898524200584
8957,16303,43,25,27,1,19.15,9418.009399477809,0.10496122977099372
8958,15904,61,29,31,11,0.045,1380412.1111111112,0.9999992755786536
8959,16681,52,18,27,11,0.048,4658636.416666667,0.9999997853449142
8960,16714,53,24,45,11,0.049,3986562.224489796,0.999999749157308
8961,16609,46,25,35,1,18.13,21246.28681742968,0.10496743495076963
8962,15877,51,25,29,1,18.97,11932.687928307854,0.1049635786470312
8963,16529,64,28,34,11,0.05,745121.0,0.9999986579360935
8964,16352,38,20,37,2,15.19,31845.129032258064,0.09889799321109521
8965,16609,54,15,42,11,0.049,3882021.4081632653,0.9999997424022449
8966,15671,67,26,33,1,17.73,7447.827975183305,0.10495828132966918
8967,15795,53,32,36,11,0.049,2133756.102040816,0.9999995313428751
8968,15451,39,22,35,1,16.29,27536.444444444445,0.10496856356533854
8969,15698,44,24,23,1,16.53,14913.51663641863,0.10496533694996395
8970,16480,37,27,37,1,17.77,25017.40011254924,0.10496817971599733
8971,16830,59,32,33,11,0.05,2027571.0,0.999999506799022
8972,16972,60,14,28,11,0.058,1460285.4827586205,0.9999993152023958
8973,16652,50,26,28,11,0.05,1145681.0,0.9999991271566867
8974,16233,44,29,29,11,0.055,2983391.909090909,0.9999996648110505
8975,16814,47,22,29,11,0.055,4354928.2727272725,0.9999997703750929
8976,16491,65,27,35,1,16.1,5843.98354037267,0.1049544132211782
8977,16126,50,17,32,1,16.42,4766.965895249695,0.10495035489624979
8978,16911,37,21,40,1,16.01,18384.25765146783,0.10496666578500911
8979,16136,51,24,27,11,0.052,829722.1538461539,0.9999987947772693
8980,16373,29,36,39,11,0.058,2898130.3103448274,0.9999996549499529
8981,16470,32,28,23,1,16.51,3750.9121744397335,0.10494438986454496
8982,16446,45,23,46,1,17.66,5776.191392978482,0.10495420240503789
8983,17055,50,20,28,1,16.74,11381.672341696538,0.10496315275986967
8984,16066,57,29,31,11,0.059,1760178.966101695,0.9999994318759516
8985,17005,58,19,23,11,0.044,1689716.9090909092,0.9999994081848891
8986,16137,57,23,30,11,0.058,1769173.4137931033,0.9999994347642848
8987,16649,56,24,46,1,15.14,9009.037648612946,0.10496072379394741
8988,17669,50,19,37,11,0.042,1563274.8095238095,0.9999993603172047
8989,16429,55,26,37,1,19.02,17627.27865404837,0.10496642058104427
8990,16174,47,33,39,1,18.49,16120.474310438078,0.1049658639482316
8991,16951,61,24,35,11,0.06,802076.0,0.9999987532353543
8992,17106,56,25,34,11,0.047,1727181.8510638298,0.9999994210221701
8993,15756,40,31,33,1,15.47,22747.563671622494,0.10496776102605702
8994,16112,57,26,25,1,16.83,4963.981283422461,0.10495122887926879
8995,16670,49,33,36,11,0.057,2391895.736842105,0.999999581921576
8996,17176,31,22,38,11,0.042,2602381.9523809524,0.9999996157366526
8997,16003,57,19,33,11,0.049,1274225.4897959183,0.9999992152095465
8998,16088,67,25,35,2,15.97,30487.766437069502,0.09889785494096476
8999,16739,43,23,29,1,19.49,9789.394561313495,0.10496165261932552
9000,16184,51,27,33,1,17.44,4752.25,0.10495028670629701
9001,16480,57,27,33,1,16.83,12420.310160427809,0.10496392401956774
9002,16386,37,23,26,1,15.84,25998.210542929293,0.1049683380136485
9003,16247,60,26,33,1,16.41,9174.755027422303,0.10496093425425583
9004,17386,47,27,35,11,0.058,2066026.8620689653,0.9999995159791877
9005,16731,49,22,37,11,0.041,4250269.292682927,0.9999997647207903
9006,16423,22,31,41,1,15.41,3422.968851395198,0.10494170863512231
9007,16717,64,24,32,11,0.048,2501605.1666666665,0.9999996002566619
9008,16273,47,14,33,1,17.93,20292.58393753486,0.10496720274782166
9009,17091,61,24,41,11,0.042,4036786.714285714,0.9999997522782176
9010,16479,45,30,36,11,0.051,2452010.8039215687,0.9999995921714544
9011,16365,47,21,28,11,0.055,1274582.8181818181,0.9999992154295619
9012,16758,50,28,40,1,19.33,7221.944904293845,0.10495784049585317
9013,16676,48,25,35,1,15.74,27715.96378653113,0.10496858825689268
9014,16497,47,19,43,11,0.052,4215741.384615385,0.9999997627937985
9015,16147,71,33,30,1,17.89,2606.175796534377,0.10493209737330075
9016,16870,40,23,46,1,18.6,2934.9029569892473,0.10493660879227105
9017,16049,51,20,35,1,15.73,22391.14876033058,0.10496768757135068
9018,16848,55,22,34,11,0.046,3672751.0,0.9999997277245313
9019,16917,49,25,41,11,0.06,2593959.3333333335,0.9999996144889447
9020,16739,53,23,33,1,18.5,5493.029189189189,0.10495326558358388
9021,16590,61,24,43,1,16.39,15383.515253203173,0.10496555199823554
9022,16552,54,32,36,1,16.9,14612.51952662722,0.10496519196192226
9023,15848,48,28,26,11,0.046,2299174.9130434785,0.9999995650613642
9024,16072,47,20,30,11,0.06,323784.3333333334,0.9999969115244407
9025,16154,54,23,38,11,0.057,874518.5438596491,0.9999988565136703
9026,16208,58,25,26,1,17.21,13990.427948866938,0.10496487253372973
9027,16235,56,24,28,1,17.6,16307.557386363635,0.10496593865204926
9028,16158,50,16,34,11,0.048,3253907.25,0.9999996926771653
9029,16731,62,20,28,1,19.75,8904.825316455695,0.10496058743289799
9030,16980,47,26,34,11,0.059,621678.966101695,0.9999983914527361
9031,17498,35,29,29,11,0.052,4200001.0,0.9999997619048185
9032,17016,48,29,24,1,19.3,5193.449222797927,0.10495216323233825
9033,16238,54,24,34,11,0.053,1441916.0943396227,0.9999993064783701
9034,15889,67,35,36,11,0.042,1550048.619047619,0.9999993548589459
9035,16048,54,23,42,11,0.055,1786319.1818181819,0.9999994401896312
9036,16736,33,22,41,11,0.042,3112429.5714285714,0.9999996787075893
9037,16489,39,20,38,11,0.045,5319523.222222222,0.9999998120132279
9038,16553,58,28,25,11,0.048,2011459.3333333333,0.9999995028485124
9039,16798,32,21,29,11,0.047,2315256.3191489363,0.9999995680823796
9040,16255,50,19,37,11,0.058,587638.9310344828,0.9999982982747616
9041,16416,53,14,28,12,0.05,5225297.8,0.9607841298538048
9042,16717,43,17,32,11,0.049,4664633.653061224,0.9999997856208923
9043,16969,45,36,39,11,0.054,2144371.3703703703,0.9999995336628655
9044,16020,57,34,38,2,18.0,34603.75,0.09889824079760141
9045,16502,51,31,31,11,0.047,2860713.765957447,0.9999996504368903
9046,16630,61,18,28,1,15.22,4287.7388304862025,0.10494789370141934
9047,17488,35,17,32,11,0.045,4182134.3333333335,0.9999997608876424
9048,16153,51,28,25,11,0.042,4495393.857142857,0.9999997775500808
9049,16310,72,21,23,1,17.93,7844.417456776353,0.10495899389696033
9050,16724,52,27,33,1,17.18,9781.215948777648,0.10496164365317597
9051,15990,64,37,42,1,19.13,5248.391531625719,0.10495237482461707
9052,16031,39,23,29,1,16.26,1915.581488314883,0.10491757646837106
9053,16302,62,18,39,11,0.054,4549676.925925926,0.9999997802041736
9054,16869,67,17,39,11,0.06,3127492.666666667,0.9999996802550456
9055,16370,39,23,34,11,0.045,142678.77777777778,0.9999929912491853
9056,16911,57,15,34,1,18.57,18281.85379644588,0.10496663380158164
9057,16461,55,27,32,11,0.06,1864509.3333333335,0.9999994636658652
9058,16425,41,25,28,11,0.06,1582551.0,0.9999993681088318
9059,16306,62,24,39,1,15.36,19630.426432291668,0.10496702825834218
9060,17051,61,26,34,1,17.23,19126.91178177597,0.10496688748755184
9061,16864,66,16,35,11,0.046,2875685.782608696,0.9999996522568613
9062,16833,30,35,45,11,0.056,3174563.5,0.9999996849960633
9063,17249,63,29,32,1,17.76,12390.072916666666,0.10496390339376196
9064,16537,37,21,30,1,15.5,21724.269677419357,0.10496754365817353
9065,16997,45,27,32,11,0.056,2565688.5,0.9999996102410718
9066,17068,58,23,37,1,16.79,9824.966349017273,0.10496169144274757
9067,16865,41,26,25,11,0.046,4029816.217391304,0.9999997518497257
9068,16718,43,26,37,1,15.71,14053.270846594525,0.10496490608606965
9069,16387,44,25,36,11,0.054,1255149.148148148,0.9999992032819355
9070,16691,73,18,33,11,0.046,1378609.6956521738,0.9999992746315342
9071,16494,40,27,29,1,19.82,18646.00908173562,0.10496674594028259
9072,16160,34,13,42,11,0.048,3978448.9166666665,0.9999997486457609
9073,17424,57,25,40,2,16.36,28070.05012224939,0.09889757553372083
9074,17133,53,20,36,1,19.16,15064.479384133612,0.10496540748593143
9075,16219,62,35,36,1,15.4,4224.940584415584,0.10494752980849573
9076,16527,54,23,29,12,0.049,7527798.75510204,0.9607841860939814
9077,17328,40,23,40,1,16.81,20976.111243307558,0.10496737131327233
9078,16343,56,31,28,1,16.35,14094.645259938838,0.10496492801287234
9079,16255,37,34,35,11,0.055,714364.6363636364,0.9999986001546702
9080,16691,47,25,30,11,0.05,1459611.0,0.9999993148859525
9081,16410,61,21,35,1,18.66,9393.406216505895,0.10496120057763263
9082,16604,54,11,33,11,0.057,3828843.1052631577,0.9999997388245032
9083,15986,45,26,27,1,18.32,7946.178766375547,0.10495916526849455
9084,16419,55,21,21,11,0.049,3012868.3469387754,0.9999996680903761
9085,16465,52,22,40,1,18.26,7697.712760131433,0.10495873886380455
9086,16482,52,23,26,1,15.83,26210.72615287429,0.10496837075098576
9087,16530,43,26,32,11,0.053,3210444.3962264154,0.9999996885166423
9088,15959,68,16,39,1,17.58,8056.323663253697,0.10495934587948316
9089,16397,39,24,28,11,0.043,2985931.2325581396,0.999999665096105
9090,16803,53,25,40,1,15.95,14171.654545454545,0.10496496848382367
9091,17334,65,25,35,1,18.39,23810.915171288747,0.1049679671084539
9092,16539,32,36,35,11,0.048,1671865.5833333333,0.99999940186579
9093,17283,53,22,48,11,0.048,3821053.083333333,0.9999997382920419
9094,16660,60,26,27,11,0.054,1374751.0,0.9999992725955464
9095,16934,40,34,37,11,0.046,3963577.086956522,0.9999997477026489
9096,17093,38,19,42,2,19.76,25593.138157894733,0.09889723454111729
9097,16007,58,22,40,1,19.89,5409.614881850176,0.10495297091263678
9098,15926,52,31,31,1,18.96,21623.62658227848,0.10496752116838912
9099,16228,44,26,33,11,0.048,991876.0,0.9999989918094601
9100,15850,55,17,39,2,17.59,27327.746446844798,0.09889747982848003
9101,15990,65,32,42,1,17.88,3716.2578299776287,0.10494412889490809
9102,17228,67,20,34,1,18.71,1752.7143238909673,0.10491248436989463
9103,16671,58,20,34,1,19.61,19174.72412034676,0.1049669011724331
9104,16509,47,15,31,1,17.98,24354.35873192436,0.10496806548162847
9105,16954,61,28,30,1,18.69,113.58025682182985,0.10404816246352132
9106,16633,31,32,27,1,16.43,16002.038953134512,0.10496581575308989
